sys.exec.out.time {s},chaser.lvlh_rel_state.rel_state.trans.position[0] {m},chaser.lvlh_rel_state.rel_state.trans.position[1] {m},chaser.lvlh_rel_state.rel_state.trans.position[2] {m},chaser.lvlh_rel_state.rel_state.trans.velocity[0] {m/s},chaser.lvlh_rel_state.rel_state.trans.velocity[1] {m/s},chaser.lvlh_rel_state.rel_state.trans.velocity[2] {m/s},gnc.meas_rel_pos[0] {m},gnc.meas_rel_pos[1] {m},gnc.meas_rel_pos[2] {m},gnc.meas_rel_vel[0] {m/s},gnc.meas_rel_vel[1] {m/s},gnc.meas_rel_vel[2] {m/s},gnc.setpoint_pos[0] {m},gnc.setpoint_pos[1] {m},gnc.setpoint_pos[2] {m},gnc.setpoint_vel[0] {m/s},gnc.setpoint_vel[1] {m/s},gnc.setpoint_vel[2] {m/s},gnc.guidance.state_ {1},gnc.guidance.current_leg_ {--},gnc.cmd_force[0] {N},gnc.cmd_force[1] {N},gnc.cmd_force[2] {N},gnc.control.saturated_[0] {--},gnc.control.saturated_[1] {--},gnc.control.saturated_[2] {--}
56,-690.427630101716,-5.22896995241421,-13.877885954162,5.00631611269746,0.130519436383128,0.277438388602176,-690.406069242655,-5.15750731310398,-14.1596299733875,5.01149349738025,0.127574102444221,0.282183196137648,-500,0,0,0,0,0,0,0,-120.337211252716,-2.44239561821415,0.100940333010151,0,0,0
57,-685.481481949908,-5.09966397858868,-13.6022209649216,4.88598142067826,0.128092511289589,0.27395947163907,-685.54257269045,-5.11321143215511,-13.6776399030447,4.8852758187956,0.112092972245683,0.277925764208764,-500,0,0,0,0,0,0,0,-117.44243649866,-0.982874360258107,-0.437296614787062,0,0,0
58,-680.654237951207,-4.97205535540875,-13.330194805514,4.7685075495819,0.12712473500452,0.270159107583614,-680.613989578265,-4.88533692364953,-13.4419288987678,4.76438447478891,0.120264897619364,0.259513068109931,-500,0,0,0,0,0,0,0,-115.21046832236,-2.25581591463735,0.93255098654247,0,0,0
59,-675.943305616412,-4.84605112237062,-13.0611613454907,4.65335892788366,0.124883730979598,0.267972751512799,-675.852977167476,-4.91742450357464,-13.0296426901184,4.67153928944314,0.106899250867593,0.271896973024499,-500,0,0,0,0,0,0,0,-115.447974609362,-0.855076079610019,-1.13041192221317,0,0,0
60,-671.347704743098,-4.72158750871305,-12.7951404862685,4.53784362252516,0.124043496193939,0.264134100888763,-671.333653139824,-4.63239364174655,-12.8383361317858,4.53180388630428,0.122241250896156,0.249256324324486,-500,0,0,0,0,0,0,0,-110.51308235078,-2.95933780612247,0.751039831122917,0,0,0
61,-666.865090269931,-4.59901657746475,-12.5319946664026,4.42738713926287,0.121098366290411,0.262219812871018,-666.75173013631,-4.60047756860742,-12.5608109910027,4.4236262672366,0.133631091941979,0.259974088745041,-500,0,0,0,0,0,0,0,-108.859166451039,-4.16215405698303,-0.875786892498702,0,0,0
62,-662.49215889323,-4.47999229097541,-12.2714457274026,4.31847659073486,0.116950206638117,0.258939460023534,-662.710587394069,-4.29828779938558,-12.3535406869448,4.31738703817729,0.116521166540483,0.256417690671161,-500,0,0,0,0,0,0,0,-106.317529029591,-3.0555410552771,-0.934687693226547,0,0,0
63,-658.226869435497,-4.36456302107929,-12.0141129070532,4.21210330430355,0.113908333197545,0.255786135758564,-658.159596979854,-4.32471373633591,-12.0117106862062,4.19940265106408,0.103691847137251,0.262324700040368,-500,0,0,0,0,0,0,0,-103.621071146699,-1.7197572410533,-2.2090486316244,0,0,0
64,-654.066651527694,-4.25150790626304,-11.7604866598491,4.10833280054696,0.112201896212803,0.25152483439556,-653.934118684296,-4.2011955970895,-11.7303639246075,4.11821293015147,0.107509085510428,0.249640257231516,-500,0,0,0,0,0,0,0,-103.953055646556,-2.34851735686379,-1.50329787393648,0,0,0
65,-650.010342771221,-4.1404735870722,-11.5105821752268,4.00428554315806,0.109866742180444,0.248342756548355,-650.292897808119,-4.21303823394982,-11.696195813861,4.00336882930697,0.110933476353695,0.23527055444562,-500,0,0,0,0,0,0,0,-99.7510873144602,-2.66727116746984,-0.134663816840046,0,0,0
